lasso_alpha,base_ridge_alpha,svr_c,svr_epsilon,rf_tree_depth,gbt_tree_depth,gbt_lr,meta_ridge_alpha,nmae
4.611591627040235,4.86395056951711,0.20976452459122635,0.19477256087514466,18.687887229518097,16.817427859171282,0.10067159367077388,4.9527765921697045,-0.3034280751741857
0.6572853034875341,0.28148291074750703,4.969430949120492,0.03205750204235941,18.903140316918545,3.924628766086667,0.25787573732696795,0.6471488730600297,-0.3009285181357225
0.32308723986951227,4.947445857535253,4.952048113096037,0.4114410720694926,18.22923867091177,3.068175030839098,0.08120921428539428,4.918832464588281,-0.29795331463741476
0.5835093037042737,4.72307384169388,0.8474197929500673,0.012572875333558858,12.097805585313806,7.055942309751758,0.012879270014236074,4.565891528503492,-0.30965836040138683
4.827527290016718,0.2259272434074544,0.13527479370234372,0.054642210386021885,10.272582579779971,3.3091575160623377,0.06441793037232516,0.3959620964970938,-0.31562243738522194
2.6054785575201613,0.28602008216852326,2.483819419176774,0.43570841660731874,19.77062222961924,13.203986878965056,0.01914208153565671,4.948784403253218,-0.2954531539929974
4.515447963808908,0.11306494862566105,4.648138142331062,0.3057245717656931,3.0426829204974726,13.928212138307464,0.08684522010434068,4.753208782700927,-0.29204517249628026
5.0,5.0,5.0,0.010000000777889598,3.000000007393072,3.3163262359847185,0.01,0.1,-0.28973346901640123
4.605282074401408,3.487713807630455,1.1098335779445652,0.2859023556033176,19.915535674811167,3.195232935717652,0.020620340032266336,0.21042191250693876,-0.2973700342958858
0.11782123671611397,3.660952151867722,0.13773009759076482,0.020487715619612816,19.68140066790257,12.210489835324106,0.24232035585629932,0.14072241168589328,-0.2993180395435501
4.648224464697059,2.05647632040303,0.6104826623293841,0.03147978279615546,3.302407851057337,16.16689947495947,0.03729811287747978,4.27890763322895,-0.30603833150152426
0.3768178247180215,0.6445532557740332,4.870401659115292,0.08007397824626696,3.963649933219601,19.23062425603826,0.02107798176000271,0.44560165992766754,-0.3230570276528392
4.027380534067509,4.591892988954548,4.740117174267228,0.05321164831235304,11.937303490731713,3.0716407709160003,0.030991093462175143,2.5828560384353985,-0.3099323683977413
0.17720204191822386,0.6151672922966156,2.5884213355046346,0.21590197254522558,19.580032173026588,3.112104007674639,0.2808141752231319,4.851669972475147,-0.30045578737141215
4.643391577957665,0.3163751189487005,4.784219052515753,0.10888359336582655,3.2190961705310492,12.791903956348543,0.06804950355503815,0.2090072575157691,-0.2935942492506023
0.23982138267297948,3.9553743235698975,4.833144599674107,0.12142576013986055,19.896432470254197,16.231458603537785,0.11766850356988989,4.537103190533932,-0.3037818577831902
0.17079961076758562,4.424003760392157,0.14174647000876994,0.02986073403380942,8.210312623667033,12.788144522390114,0.011439562527375333,0.5774375407570744,-0.30144468243781286
0.10000002187063872,0.10000000461035231,0.10000002325551245,0.4999999975885523,20.0,3.0000000395589352,0.4999999924074179,0.10000001385357987,-0.30143798766472885
4.9049036654197975,4.394554617762709,4.697711511834579,0.4492738087536361,3.082175665540739,16.554779173071694,0.012773869332943824,4.9072193373155795,-0.30736604408253043
0.30866612445079405,3.834741583632524,0.20697772393654884,0.15311058272898384,19.33053319463995,3.120877771185108,0.019802795535032613,3.7932889851670697,-0.296741716544635
4.9328586149167535,0.35441349710146597,4.999017678894854,0.23618306434123976,19.96248364915372,3.284379574106696,0.11342180609768548,2.4597180310286717,-0.29832768338458077
4.260331213489739,2.280746509503196,4.932758664546624,0.33191891668963114,3.8492811261922473,3.1648509661403748,0.13826145813190144,4.931674930930783,-0.30258586472459503
3.290314377722349,0.6343587500363234,1.858231660154195,0.06640830576096884,19.94360005312945,12.64638115721076,0.01550229440874739,0.5803367670398213,-0.29896761597353744
0.7721875153196187,3.9749843199529726,3.4136593111926867,0.13214431435879093,19.88452473837732,3.0591089677339522,0.3716094155116569,0.4641206099116808,-0.30221378104835606
3.67692684501642,4.4000672535461245,0.10004806442355238,0.34193308166959735,19.769483854476633,11.142483740152164,0.027219430053348946,4.573561283140747,-0.29896336022031367
0.1,0.10000009843308974,5.0,0.019648358359687885,3.000000003529006,3.0,0.01,1.0835671861115097,-0.28949080064315136
0.8046264449333205,4.831021488790519,4.493854326704358,0.32991981881715154,3.853389938643284,3.243785891971998,0.07807888372128138,4.848906275285897,-0.29490942512710444
1.1209778880950747,4.8803673307029936,0.5521627654759296,0.47490344264552353,16.865805836158422,16.066135776835548,0.02457251105622859,2.474105052025422,-0.3045989804166395
4.883799376915117,4.266094805331018,4.039594098178484,0.057768821137247746,19.847437960079805,19.583048212363625,0.030755076520756076,2.1845807551745673,-0.32194434493962165
0.10000000564907609,3.8308793069711147,4.8490409787296755,0.01,3.0000000397244166,3.0,0.01000000068414634,0.11668924372005357,-0.2897294553263725
2.596807322836654,0.23468790832702285,0.1068163158012275,0.10606841422691352,19.986030019435244,8.847825291548713,0.028778203806157553,3.5354823865452856,-0.3006138331546198
4.449144372632878,4.991581018547228,0.7561615805588708,0.06163536831011429,6.818469581335243,10.584340828735112,0.07263287567932798,4.876294670462897,-0.30034679032193173
0.10000001983392968,0.1,4.641740546919838,0.010000004150295769,9.600864702135915,3.000000003819277,0.010000000295424645,0.5614924644337805,-0.3139803938789461
4.861320918080884,4.974591376962189,0.6970724704272592,0.35006218378241283,7.133690982306578,3.1218486357261876,0.08077774441563858,4.881441567245006,-0.29802857843702435
0.11684821487746977,2.5767297368651385,4.916510364931934,0.04068176887598819,3.178608485488518,11.522565329904488,0.1897207491043199,0.9345888872050055,-0.2999889639802171
4.064915865707985,3.310112638183085,0.5809223089184588,0.15311192791291614,3.1047460345164657,12.433969013833375,0.019863219610870574,0.37687334264269734,-0.29699863735260673
4.7815377376804635,1.4262758230275487,0.17123526099358086,0.1615907501972324,14.373711768330883,12.465722431626332,0.07833668102670485,4.835784967701765,-0.29347019179232503
2.5826313738207594,4.762316898613578,4.085544182448246,0.058496718052558266,3.113389434413597,15.797591326777047,0.022762067808250956,0.48666428941820605,-0.29932995890707087
0.1299059974480396,0.7492183284458531,2.473941751904921,0.20946218791671242,19.184358692700144,12.603754252611138,0.01096329833294182,3.200497385264622,-0.29926383140160817
4.999998419385827,0.5948209099844234,4.288480778532706,0.01000017217670955,19.837863714136756,11.910522172353513,0.01,4.07201379484044,-0.3002000156063802
4.072472275550421,4.702213035280331,1.5426764341905024,0.013764604374093938,16.066841280565406,3.0973452118989973,0.13457426576970422,4.469791261705444,-0.3005700973195778
4.771307590096309,0.10679944873875702,0.1096441860802355,0.12911439487632348,3.0425751538433685,15.6589983635249,0.08103702534783354,0.16642337615262995,-0.29957915921811673
3.236315494391715,2.79939299491197,0.2632300069690182,0.035894368045716545,18.29844973241822,14.785158549166093,0.04003318122282404,4.224655301548111,-0.29487303483283756
4.869165348234052,0.11145402010836064,2.275183558228247,0.026855662356706493,8.49899952317163,13.280084825536816,0.012092842372169201,4.697259698524886,-0.30249897609791765
0.11473884768888942,2.2961252636676077,4.307536208662522,0.40679074037962853,19.997761919100256,3.062078086496135,0.021198530943945686,2.7311585852120497,-0.2969767472295951
1.8387232805072276,1.3520002807051228,3.4638731208114395,0.020113052797911403,3.037662451981973,14.090405900019281,0.03722402443143845,2.688880695385243,-0.29730812800808565
4.779259347403543,3.286039495729443,0.31510705580524906,0.4553018092900966,19.761375361977034,12.277984236327868,0.13487542469370675,0.1752218606493448,-0.2964224047672967
2.2420269125729178,4.920694980298015,4.887184983077204,0.2648665805717213,6.604709526053449,3.2653784815156346,0.014137275995310747,4.392228003391396,-0.29661667707306916
3.4657896562128707,0.9995566308945355,2.5652791014926493,0.490265889761106,3.591504813946826,14.310842926909551,0.020221359466054384,1.3387824930431622,-0.29932120671011947
3.9509978516592086,4.99999982388794,0.10000001538559651,0.01000005548561293,3.0000010654518148,3.000000815702281,0.49999913235121757,4.999999724797493,-0.32419319200398033
4.293627956217964,4.4377023094526376,0.2898991684985418,0.4747059500112949,19.896318856425346,3.293981876016703,0.4552945928118718,2.662406235640789,-0.30140234715136643
0.21204480642177181,0.5420174554407219,4.808851937405917,0.4824792429693692,19.53134990075642,18.286022082730874,0.010058057504468868,4.820740320305708,-0.3148604466591559
1.1247857105693686,4.609129672792939,4.8076942109527305,0.023863193457845475,3.2918457155693046,3.0011389950325866,0.02602743822238532,3.5881604359211203,-0.2899768158042683
4.66298108566405,1.453654518446914,0.22805257511119134,0.3312355861253724,17.21895652450702,9.532217982496002,0.030510091658836357,0.28818849641989835,-0.30313515017710435
4.828136499331911,2.3343300077269697,1.4228883162065609,0.4668122639788779,19.76547278310856,13.324434100358506,0.48684660606043956,4.467356553303952,-0.32350720889682416
1.2150273498670054,0.2707727833355035,4.821626816157855,0.015485942979394207,18.11281098818661,10.370693793120228,0.16096612473575356,4.80226565420685,-0.29615707945922903
2.195451631944042,0.10000001093134478,4.380234607508527,0.010000001845214258,15.310350373653879,3.264054317245312,0.010000001704750185,4.958750904205774,-0.30067516199809524
4.0574785057838465,3.6727907411363527,0.22436604686767997,0.0630522874737454,12.566884405357893,19.016752825836456,0.025600555936341023,0.8999261563907187,-0.3234400690672818
3.738569186866097,4.7341934716768375,2.2872650626436606,0.03471390960428392,19.180571893420822,13.184979720878232,0.034393162684462644,0.3194130104366474,-0.2950969369242212
4.585972051114558,4.8655688910229475,4.960461402445562,0.36358867709699466,12.698712821627394,17.048696045396312,0.03260492645018106,4.968904039172499,-0.30950419353996533
3.298215195815178,4.6659154419635,0.14864989042897198,0.061651530027882,8.739330130862502,14.776082109853727,0.012597567211185995,4.982434902029096,-0.3010366408269023
0.9502123807243638,0.16015749225424514,0.27948748959285313,0.08302124872376755,13.403416841596519,10.581490373377221,0.01345194057881294,4.923969194544157,-0.3072664085826123
3.623494464040082,4.970625845343518,0.10204110115822895,0.08328861740723792,17.426826195878895,11.452139850705741,0.04136586551931143,2.4916440964069864,-0.2969877168485327
1.9289929131941228,4.674767397958831,0.16320223503460557,0.1411358718581106,18.411924055024528,19.719229122347496,0.07165045852039328,4.671430626445149,-0.3203400759837273
2.8148683908461463,0.3859068308482647,4.817114565823687,0.09418614239367351,15.146144435143706,14.880301919006312,0.011135781452924497,4.55578240099025,-0.3013162133943757
0.2025353054957314,4.787497613815561,4.977173186644051,0.2137052094389667,3.523334592258551,13.275834456758183,0.021945648110000507,4.636717815258497,-0.29661226619967923
3.067328761892308,4.801314038882289,4.7395386644080375,0.08462538041823021,3.2007856939782613,8.525490811563468,0.05540577530509847,4.869683620367245,-0.298620093882769
0.9841687970255913,4.812510991506455,3.6478245479799694,0.030463207706184964,19.578091552923222,10.887277465037995,0.02065131583092051,4.862536435425489,-0.30016354190226524
4.671464533432165,2.3171347640457065,0.5364944941850079,0.0543536879079898,6.618485164237542,14.270276092008285,0.161145769947177,0.43075526967699584,-0.3014856234528041
2.421949239830575,0.4466544235285056,1.7779706386502312,0.03829840953901893,19.959473311320732,3.2349886820656266,0.016380356489385912,2.3011639382868028,-0.29710380245644075
0.2720939720020173,3.4123339601215044,4.937013702399384,0.12071112967450334,19.836511154471122,15.294557268414312,0.019768488814142338,0.6321528673167809,-0.3022863749675351
0.8205613675394463,0.9192728734300752,4.931913812826163,0.013089681621379905,5.044733401425196,11.776986665976477,0.012162750947867725,4.990604834940901,-0.303109126289532
4.141181235067468,0.1315587374547248,4.974593068042269,0.04093951620788494,3.2981127685469414,17.652020927421994,0.12559855390179048,4.46201963784917,-0.3071526134113622
